timestamp,round_id,multiplier,bet_placed,stake_amount,cashout_time,profit_loss,model_prediction,model_confidence,model_predicted_range_low,model_predicted_range_high
2025-10-16 10:50:03,20251016105003479161,3.09,False,0,0,0,,0,0,0
2025-10-16 10:50:05,20251016105005493548,2.0,False,0,0,0,0,0,0,0
2025-10-16 10:50:21,20251016105021338654,2.55,False,0,0,0,,0,0,0
2025-10-16 10:50:22,20251016105022335249,2.0,False,0,0,0,0,0,0,0
2025-10-21 23:13:52,20251021231352000000,2.2,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:14:00,20251021231400000001,2.77,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:14:07,20251021231407000002,1.14,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:14:13,20251021231413000003,1.0,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:14:26,20251021231426000004,23.21,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:14:52,20251021231452000005,15.74,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:14:43,20251021231443000006,3.08,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:15:03,20251021231503000007,2.1,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:15:33,20251021231533000008,4.81,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:14:55,20251021231455000009,1.86,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:15:10,20251021231510000010,1.52,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:15:19,20251021231519000011,1.11,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:15:23,20251021231523000012,1.55,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:16:08,20251021231608000013,3.82,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:16:48,20251021231648000014,5.31,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:16:13,20251021231613000015,1.27,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:16:31,20251021231631000016,3.09,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:16:16,20251021231616000017,2.37,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:16:36,20251021231636000018,8.43,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:16:21,20251021231621000019,21.2,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:07,20251021231807000020,32.13,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:11,20251021231811000021,1.03,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:08,20251021231808000022,24.67,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:17:00,20251021231700000023,1.57,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:18,20251021231818000024,1.28,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:23,20251021231823000025,2.22,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:16,20251021231816000026,28.83,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:17:09,20251021231709000027,3.27,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:17:14,20251021231714000028,2.45,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:50,20251021231850000029,1.82,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:39,20251021231839000030,5.47,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:19:02,20251021231902000031,1.9,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:19:43,20251021231943000032,1.47,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:01,20251021231801000033,1.31,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:19:40,20251021231940000034,7.25,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:20:31,20251021232031000035,2.83,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:04,20251021232104000036,6.86,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:19:33,20251021231933000037,2.11,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:18:26,20251021231826000038,1.43,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:00,20251021232100000039,1.08,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:22:17,20251021232217000040,5.79,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:19:46,20251021231946000041,1.46,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:22:28,20251021232228000042,1.06,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:48,20251021232148000043,3.84,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:26,20251021232126000044,1.59,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:53,20251021232153000045,2.84,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:47,20251021232147000046,1.79,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:23:19,20251021232319000047,2.66,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:19:53,20251021231953000048,1.04,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:21,20251021232121000049,3.87,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:24:36,20251021232436000050,1.88,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:23:17,20251021232317000051,2.61,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:24:01,20251021232401000052,7.63,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:22:44,20251021232244000053,3.51,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:23:28,20251021232328000054,1.93,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:25:01,20251021232501000055,1.15,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:25:59,20251021232559000056,2.88,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:33,20251021232133000057,6.72,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:23,20251021232123000058,1.85,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:10,20251021232110000059,1.84,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:23:05,20251021232305000060,15.1,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:24:07,20251021232407000061,12.87,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:21:36,20251021232136000062,2.73,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:22:45,20251021232245000063,1.1,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:22:12,20251021232212000064,3.54,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:25:11,20251021232511000065,1.63,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:26:01,20251021232601000066,111.85,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:25:59,20251021232559000067,6.22,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:27:44,20251021232744000068,16.68,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:26:07,20251021232607000069,1.18,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:22:09,20251021232209000070,2.31,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:27:51,20251021232751000071,3.35,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:26:55,20251021232655000072,7.42,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:23:53,20251021232353000073,4.17,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:22:33,20251021232233000074,1.72,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:27:12,20251021232712000075,1.6,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:25:02,20251021232502000076,4.35,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:29:04,20251021232904000077,2.15,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:24:25,20251021232425000078,2.04,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:24:55,20251021232455000079,1.22,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:27:04,20251021232704000080,8.77,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:25:15,20251021232515000081,3.74,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:27:33,20251021232733000082,1.23,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:24:46,20251021232446000083,2.29,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:31:57,20251021233157000084,2.3,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:30:46,20251021233046000085,2.8,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:25:38,20251021232538000086,3.57,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:31:17,20251021233117000087,1.24,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:27:14,20251021232714000088,2.91,False,0,0,0,0,0,0,0,0,0,0,manual,
2025-10-21 23:24:48,20251021232448000089,5.54,False,0,0,0,0,0,0,0,0,0,0,manual,
